ID	FILE	AUTHOR	BORN-DIED	TITLE	DATE	TECHNIQUE	LOCATION	FORM	TYPE	SCHOOL	TIMELINE	URL
41096	41096.jpg	VELDE, Jan van de, II	(b. ca. 1593, Delft, d. 1641, Enkhuizen)	Skaters on a River	1616	Etching, 120 x 188 mm	Rijksmuseum, Amsterdam	graphics	landscape	Dutch	1601-1650	http://www.wga.hu/html/v/velde2/jan2/skaters.html
41097	41097.jpg	VELDE, Peter van den	(b. 1634, Antwerpen, d. ca. 1714, Antwerpen)	Castle on a River Bank	1670s	Oil on canvas, 62 x 94 cm	The Hermitage, St. Petersburg	painting	landscape	Flemish	1651-1700	http://www.wga.hu/html/v/velde/peter/castle.html
41098	41098.jpg	VELDE, Peter van den	(b. 1634, Antwerpen, d. ca. 1714, Antwerpen)	Ships in Front of a Harbour Town	-	Oil on canvas, 59 x 84 cm	Private collection	painting	landscape	Flemish	1651-1700	http://www.wga.hu/html/v/velde/peter/harbour.html
41099	41099.jpg	VELDE, Peter van den	(b. 1634, Antwerpen, d. ca. 1714, Antwerpen)	A View of Souda Island	-	Oil on canvas, 49 x 58 cm	Private collection	painting	landscape	Flemish	1651-1700	http://www.wga.hu/html/v/velde/peter/souda.html
41102	41102.jpg	VELDE, Willem van de, the Elder	(b. 1611, Leiden, d. 1693, London)	The Dutch Navy Sailing	1672	Oil on canvas, 112 x 203 cm	Galleria Palatina (Palazzo Pitti), Florence	painting	landscape	Dutch	1651-1700	http://www.wga.hu/html/v/velde/willem_e/dutchnav.html
41104	41104.jpg	VELDE, Willem van de, the Elder	(b. 1611, Leiden, d. 1693, London)	Dutch Harbour in Calm	1640s	Pen, ink and oil on panel, 48 x 65 cm	Private collection	painting	landscape	Dutch	1651-1700	http://www.wga.hu/html/v/velde/willem_e/harbour.html
41108	41108.jpg	VELDE, Willem van de, the Younger	(b. 1633, Leiden, d. 1707, London)	Blockhouses on the Amstel outside Amsterdam	1655	Oil on canvas, 32 x 45 cm	Private collection	painting	landscape	Dutch	1651-1700	http://www.wga.hu/html/v/velde/willem/amstel.html
41109	41109.jpg	VELDE, Willem van de, the Younger	(b. 1633, Leiden, d. 1707, London)	The Battle at Texel	1687	Oil on canvas, 150 x 300 cm	National Maritime Museum, Greenwich	painting	landscape	Dutch	1651-1700	http://www.wga.hu/html/v/velde/willem/battle_t.html
41110	41110.jpg	VELDE, Willem van de, the Younger	(b. 1633, Leiden, d. 1707, London)	Calm: Dutch Ships Coming to Anchor	1665-70	Oil on canvas, 169 x 233 cm	Wallace Collection, London	painting	landscape	Dutch	1651-1700	http://www.wga.hu/html/v/velde/willem/calm_dut.html
41111	41111.jpg	VELDE, Willem van de, the Younger	(b. 1633, Leiden, d. 1707, London)	Calm Sea	-	Oil on canvas, 51,6 x 56,5 cm	Alte Pinakothek, Munich	painting	landscape	Dutch	1651-1700	http://www.wga.hu/html/v/velde/willem/calm_sea.html
41112	41112.jpg	VELDE, Willem van de, the Younger	(b. 1633, Leiden, d. 1707, London)	Calm - Dutch Smalschips and a Rowing Boat	c. 1662	Oil on oak panel, 33 x 37 cm	Private collection	painting	landscape	Dutch	1651-1700	http://www.wga.hu/html/v/velde/willem/calmdutch.html
41113	41113.jpg	VELDE, Willem van de, the Younger	(b. 1633, Leiden, d. 1707, London)	Ships in a Calm Sea	1653	Oil on canvas, 42 x 48 cm	The Hermitage, St. Petersburg	painting	landscape	Dutch	1651-1700	http://www.wga.hu/html/v/velde/willem/calmsea.html
41114	41114.jpg	VELDE, Willem van de, the Younger	(b. 1633, Leiden, d. 1707, London)	Calm Sea	c. 1670	Oil on canvas, 33 x 38 cm	Private collection	painting	landscape	Dutch	1651-1700	http://www.wga.hu/html/v/velde/willem/calmsea1.html
41115	41115.jpg	VELDE, Willem van de, the Younger	(b. 1633, Leiden, d. 1707, London)	Calm Sea	1653	Oil on canvas, 50 x 66 cm	Szépmûvészeti Múzeum, Budapest	painting	landscape	Dutch	1651-1700	http://www.wga.hu/html/v/velde/willem/calmsea2.html
41116	41116.jpg	VELDE, Willem van de, the Younger	(b. 1633, Leiden, d. 1707, London)	The Cannon Shot	c. 1670	Oil on canvas, 79 x 67 cm	Rijksmuseum, Amsterdam	painting	landscape	Dutch	1651-1700	http://www.wga.hu/html/v/velde/willem/cannonsh.html
41117	41117.jpg	VELDE, Willem van de, the Younger	(b. 1633, Leiden, d. 1707, London)	The Salute Shot	-	Oil on canvas, 50 x 75 cm	Private collection	painting	landscape	Dutch	1651-1700	http://www.wga.hu/html/v/velde/willem/cannonsx.html
41118	41118.jpg	VELDE, Willem van de, the Younger	(b. 1633, Leiden, d. 1707, London)	A Dutch Ship at Anchor	c. 1660	Oil on canvas, 70 x 92 cm	Private collection	painting	landscape	Dutch	1651-1700	http://www.wga.hu/html/v/velde/willem/dutchshi.html
41119	41119.jpg	VELDE, Willem van de, the Younger	(b. 1633, Leiden, d. 1707, London)	Entrance to a Dutch Port	c. 1665	Oil on canvas, 66 x 78 cm	Metropolitan Museum of Art, New York	painting	landscape	Dutch	1651-1700	http://www.wga.hu/html/v/velde/willem/entrance.html
41120	41120.jpg	VELDE, Willem van de, the Younger	(b. 1633, Leiden, d. 1707, London)	The Dutch Fleet in the Goeree Straits (Guinea)	1664	Oil on canvas, 70 x 98 cm	Museo Thyssen-Bornemisza, Madrid	painting	landscape	Dutch	1651-1700	http://www.wga.hu/html/v/velde/willem/goeree.html
41121	41121.jpg	VELDE, Willem van de, the Younger	(b. 1633, Leiden, d. 1707, London)	"The ""Gouden Leeuw"" before Amsterdam"	1686	Oil on canvas, 180 x 316 cm	Historisch Museum, Amsterdam	painting	landscape	Dutch	1651-1700	http://www.wga.hu/html/v/velde/willem/gouden_l.html
41122	41122.jpg	VELDE, Willem van de, the Younger	(b. 1633, Leiden, d. 1707, London)	"The ""Gouden Leeuw"" before Amsterdam (detail)"	1686	Oil on canvas	Historisch Museum, Amsterdam	painting	landscape	Dutch	1651-1700	http://www.wga.hu/html/v/velde/willem/gouden_m.html
41123	41123.jpg	VELDE, Willem van de, the Younger	(b. 1633, Leiden, d. 1707, London)	An Indiaman in a Gale off a Rocky Coast	-	Oil on canvas, 58 x 44 cm	Private collection	painting	landscape	Dutch	1651-1700	http://www.wga.hu/html/v/velde/willem/indiaman.html
41124	41124.jpg	VELDE, Willem van de, the Younger	(b. 1633, Leiden, d. 1707, London)	A Kaag and a Smalschip at Anchor	1660-65	Oil on oak panel, 26 x 36 cm	Private collection	painting	landscape	Dutch	1651-1700	http://www.wga.hu/html/v/velde/willem/kaagsmal.html
41125	41125.jpg	VELDE, Willem van de, the Younger	(b. 1633, Leiden, d. 1707, London)	A States Yacht and Other Vessels in Light Air	-	Oil on canvas, 75 x 107 cm	Private collection	painting	landscape	Dutch	1651-1700	http://www.wga.hu/html/v/velde/willem/lightair.html
41126	41126.jpg	VELDE, Willem van de, the Younger	(b. 1633, Leiden, d. 1707, London)	Marine Landscape	1653	Oil on canvas, 50 x 67 cm	Szépmûvészeti Múzeum, Budapest	painting	landscape	Dutch	1651-1700	http://www.wga.hu/html/v/velde/willem/marine.html
41127	41127.jpg	VELDE, Willem van de, the Younger	(b. 1633, Leiden, d. 1707, London)	Shipping in Heavy Seas	c. 1675	Oil on canvas, 130 x 107 cm	Private collection	painting	landscape	Dutch	1651-1700	http://www.wga.hu/html/v/velde/willem/shipping.html
41128	41128.jpg	VELDE, Willem van de, the Younger	(b. 1633, Leiden, d. 1707, London)	Ships off the Coast	1672	Oil on canvas, 45 x 55 cm	Liechtenstein Museum, Vienna	painting	landscape	Dutch	1651-1700	http://www.wga.hu/html/v/velde/willem/ships.html
41129	41129.jpg	VELDE, Willem van de, the Younger	(b. 1633, Leiden, d. 1707, London)	Small Craft in a Calm off the Dutch Coast	1660s	Oil on panel, 14 x 20 cm	Private collection	painting	landscape	Dutch	1651-1700	http://www.wga.hu/html/v/velde/willem/small1.html
41130	41130.jpg	VELDE, Willem van de, the Younger	(b. 1633, Leiden, d. 1707, London)	Small English Ship Dismasted in a Gale	c. 1700	Oil on canvas, 124 x 103 cm	Private collection	painting	landscape	Dutch	1651-1700	http://www.wga.hu/html/v/velde/willem/small2.html
41131	41131.jpg	VELDE, Willem van de, the Younger	(b. 1633, Leiden, d. 1707, London)	Ships on a Stormy Sea	c. 1672	Oil on canvas, 132 x 192 cm	Toledo Museum of Art, Toledo, Ohio	painting	landscape	Dutch	1651-1700	http://www.wga.hu/html/v/velde/willem/stormy_s.html
41134	41134.jpg	VELDE, Willem van de, the Younger	(b. 1633, Leiden, d. 1707, London)	The Gust	c. 1680	Oil on canvas, 77 x 64 cm	Rijksmuseum, Amsterdam	painting	landscape	Dutch	1651-1700	http://www.wga.hu/html/v/velde/willem/the_gust.html
41135	41135.jpg	VELDE, Willem van de, the Younger	(b. 1633, Leiden, d. 1707, London)	Warships at Amsterdam	c. 1658	Oil on canvas, 66,5 x 77 cm	Mauritshuis, The Hague	painting	landscape	Dutch	1651-1700	http://www.wga.hu/html/v/velde/willem/warships.html
41138	41138.jpg	VELLERT, Dirck Jacobsz.	(b. ca. 1480, Amsterdam, d. 1547, Antwerpen)	The Triumph of Faith	1517	Grisaille on lightly tinted glass, diameter 22 cm	Rijksmuseum, Amsterdam	stained-glass	mythological	Netherlandish	1501-1550	http://www.wga.hu/html/v/vellert/2triumph.html
41144	41144.jpg	VENDRI, Antonio da	(b. ca. 1476, Verona, d. 1555, Verona)	The Giusti Family of Verona	c. 1520	Oil on canvas, 55 x 153 cm	National Gallery, London	painting	portrait	Italian	1501-1550	http://www.wga.hu/html/v/vendri/giusti.html
41145	41145.jpg	VENDRI, Antonio da	(b. ca. 1476, Verona, d. 1555, Verona)	Judgment of Paris	1500-24	Oil on canvas, 71 x 77 cm	Rijksmuseum, Amsterdam	painting	mythological	Italian	1501-1550	http://www.wga.hu/html/v/vendri/judgment.html
41146	41146.jpg	VENNE, Adriaen Pietersz. van de	(b. 1589, Delft, d. 1662, The Hague)	Allegory of the Twelve Years' Truce	1616	Oil on panel, 62 x 125 cm	Musée du Louvre, Paris	painting	mythological	Dutch	1601-1650	http://www.wga.hu/html/v/venne/12years.html
41147	41147.jpg	VENNE, Adriaen Pietersz. van de	(b. 1589, Delft, d. 1662, The Hague)	Al-Arm	1632	Oil on panel, 40 x 31 cm	Private collection	painting	landscape	Dutch	1601-1650	http://www.wga.hu/html/v/venne/al-arm.html
41151	41151.jpg	VENNE, Adriaen Pietersz. van de	(b. 1589, Delft, d. 1662, The Hague)	Dance of Death	1630s	Oil on canvas, 37 x 29 cm	The Hermitage, St. Petersburg	painting	mythological	Dutch	1601-1650	http://www.wga.hu/html/v/venne/dancdeat.html
41154	41154.jpg	VENNE, Adriaen Pietersz. van de	(b. 1589, Delft, d. 1662, The Hague)	The Harbour of Middelburg	1625	Oil on panel, 64 x 134 cm	Rijksmuseum, Amsterdam	painting	landscape	Dutch	1601-1650	http://www.wga.hu/html/v/venne/harbour.html
41156	41156.jpg	VENNE, Adriaen Pietersz. van de	(b. 1589, Delft, d. 1662, The Hague)	Winter Landscape	c. 1615	Oil on panel, 16 x 25 cm	Private collection	painting	landscape	Dutch	1601-1650	http://www.wga.hu/html/v/venne/landscap.html
41160	41160.jpg	VENNE, Adriaen Pietersz. van de	(b. 1589, Delft, d. 1662, The Hague)	Summer	1614	Oil on oak, 43 x 68 cm	Staatliche Museen, Berlin	painting	landscape	Dutch	1601-1650	http://www.wga.hu/html/v/venne/seasons1.html
41161	41161.jpg	VENNE, Adriaen Pietersz. van de	(b. 1589, Delft, d. 1662, The Hague)	Winter	1614	Oil on oak, 43 x 68 cm	Staatliche Museen, Berlin	painting	landscape	Dutch	1601-1650	http://www.wga.hu/html/v/venne/seasons2.html
41164	41164.jpg	VENNE, Adriaen Pietersz. van de	(b. 1589, Delft, d. 1662, The Hague)	Winter Landscape with Elegant Figures	before 1614	Oil on panel, diameter 22 cm	Private collection	painting	landscape	Dutch	1601-1650	http://www.wga.hu/html/v/venne/winterla.html
41175	41175.jpg	VERBEECK, Cornelis	(b. ca. 1590, Haarlem, d. after 1637, Haarlem)	Coastal Scene	-	Oil on oak panel, 11 x 22 cm	Private collection	painting	landscape	Dutch	1601-1650	http://www.wga.hu/html/v/verbeeck/scene_co.html
41176	41176.jpg	VERBOECKHOVEN, Eugène-Joseph	(b. 1798, Warneton, 1881, Bruxelles)	Still-Life with a Hare	1844	Oil on canvas	The Hermitage, St. Petersburg	painting	still-life	Belgian	1801-1850	http://www.wga.hu/html/v/verboeck/eugene/stilhare.html
41177	41177.jpg	VERBOECKHOVEN, Louis-Charles	(b. 1802, Warneton, 1889, Bruxelles)	Harbour by Night	-	Oil on panel, 30 x 41 cm	The Hermitage, St. Petersburg	painting	landscape	Belgian	1801-1850	http://www.wga.hu/html/v/verboeck/louis/harbour.html
41178	41178.jpg	VERBOOM, Adriaen Hendricksz.	(b. ca. 1628, Rotterdam, d. 1673, Rotterdam)	Italian Landscape with Peasants by a Ruined Castle	-	Oil on canvas, 68 x 64 cm	National Trust, Nostell Priory	painting	landscape	Dutch	1651-1700	http://www.wga.hu/html/v/verboom/landscap.html
41179	41179.jpg	VERBOOM, Adriaen Hendricksz.	(b. ca. 1628, Rotterdam, d. 1673, Rotterdam)	Wooded Landscape	-	Oil on canvas, 84 x 102 cm	Private collection	painting	landscape	Dutch	1651-1700	http://www.wga.hu/html/v/verboom/woodedla.html
41180	41180.jpg	VERBRUGGEN, Gaspar Peeter the Elder	(b. 1635, Antwerpen, d. 1681, Antwerpen)	Garland of Fruit and Flowers	1665-70	Oil on canvas	Private collection	painting	still-life	Flemish	1651-1700	http://www.wga.hu/html/v/verbrug/elder/garland.html
41181	41181.jpg	VERBRUGGEN, Gaspar Peeter the Elder	(b. 1635, Antwerpen, d. 1681, Antwerpen)	Still-Life	-	Oil on canvas, 57 x 71 cm	Private collection	painting	still-life	Flemish	1651-1700	http://www.wga.hu/html/v/verbrug/elder/stillife.html
41183	41183.jpg	VERBRUGGEN, Gaspar Peeter the Younger	(b. 1664, Antwerpen, d. 1730, Antwerpen)	Cartouche with Flowers	-	Oil on canvas, 66 x 85 cm	Groeninge Museum, Bruges	painting	still-life	Flemish	1701-1750	http://www.wga.hu/html/v/verbrug/younger/cartouch.html
41184	41184.jpg	VERBRUGGEN, Gaspar Peeter the Younger	(b. 1664, Antwerpen, d. 1730, Antwerpen)	Flower Piece	-	Oil on canvas, 98 x 71,5 cm	Groeninge Museum, Bruges	painting	still-life	Flemish	1701-1750	http://www.wga.hu/html/v/verbrug/younger/flower1.html
41185	41185.jpg	VERBRUGGEN, Gaspar Peeter the Younger	(b. 1664, Antwerpen, d. 1730, Antwerpen)	Flower Piece	-	Oil on canvas, 84 x 69,5 cm	Groeninge Museum, Bruges	painting	still-life	Flemish	1701-1750	http://www.wga.hu/html/v/verbrug/younger/flower2.html
41186	41186.jpg	VERBRUGGEN, Gaspar Peeter the Younger	(b. 1664, Antwerpen, d. 1730, Antwerpen)	Flower Piece	-	Oil on canvas, 70 x 54 cm	Private collection	painting	still-life	Flemish	1701-1750	http://www.wga.hu/html/v/verbrug/younger/flower3.html
41187	41187.jpg	VERBRUGGEN, Gaspar Peeter the Younger	(b. 1664, Antwerpen, d. 1730, Antwerpen)	Still-Life of Flowers in a Stone Urn with a Parrot	-	Oil on canvas, 53 x 71 cm	Private collection	painting	still-life	Flemish	1701-1750	http://www.wga.hu/html/v/verbrug/younger/flower4.html
41188	41188.jpg	VERBRUGGEN, Gaspar Peeter the Younger	(b. 1664, Antwerpen, d. 1730, Antwerpen)	Flowers	-	Oil on canvas, 127 x 105 cm	Private collection	painting	still-life	Flemish	1701-1750	http://www.wga.hu/html/v/verbrug/younger/flower5.html
41189	41189.jpg	VERBRUGGEN, Gaspar Peeter the Younger	(b. 1664, Antwerpen, d. 1730, Antwerpen)	Still-Life with Flowers in a Vase	-	Oil on canvas, 86 x 69 cm	Private collection	painting	still-life	Flemish	1701-1750	http://www.wga.hu/html/v/verbrug/younger/flower6.html
41190	41190.jpg	VERBRUGGEN, Gaspar Peeter the Younger	(b. 1664, Antwerpen, d. 1730, Antwerpen)	Still-Life with Flowers in a Vase	-	Oil on canvas, 86 x 69 cm	Private collection	painting	still-life	Flemish	1701-1750	http://www.wga.hu/html/v/verbrug/younger/flower7.html
41191	41191.jpg	VERBRUGGEN, Gaspar Peeter the Younger	(b. 1664, Antwerpen, d. 1730, Antwerpen)	Still-Life	-	Oil on canvas, 85 x 67 cm	Private collection	painting	still-life	Flemish	1701-1750	http://www.wga.hu/html/v/verbrug/younger/flower8.html
41192	41192.jpg	VERBRUGGEN, Gaspar Peeter the Younger	(b. 1664, Antwerpen, d. 1730, Antwerpen)	Garland of Flowers	-	Oil on canvas, 104 x 158 cm	Private collection	painting	still-life	Flemish	1701-1750	http://www.wga.hu/html/v/verbrug/younger/garland.html
41193	41193.jpg	VERBRUGGEN, Gaspar Peeter the Younger	(b. 1664, Antwerpen, d. 1730, Antwerpen)	Apollo the Kithara Player Framed with a Garland of Flowers	c. 1701	Oil on canvas, 144 x 90 cm	The Hermitage, St. Petersburg	painting	mythological	Flemish	1701-1750	http://www.wga.hu/html/v/verbrug/younger/kithara.html
41199	41199.jpg	VERBURGH, Dionijs	(b. 1655, Rotterdam, d. 1722, Rotterdam)	Extensive Rhine Landscape	-	Oil on panel, 47 x 63 cm	Private collection	painting	landscape	Dutch	1651-1700	http://www.wga.hu/html/v/verburgh/rhinela1.html
41200	41200.jpg	VERBURGH, Dionijs	(b. 1655, Rotterdam, d. 1722, Rotterdam)	Extensive Rhine Landscape	-	Oil on panel, 58 x 83 cm	Private collection	painting	landscape	Dutch	1651-1700	http://www.wga.hu/html/v/verburgh/rhinela2.html
41201	41201.jpg	VERBURGH, Dionijs	(b. 1655, Rotterdam, d. 1722, Rotterdam)	Town in a Hilly Landscape	-	Oil on panel, 70 x 86 cm	Private collection	painting	landscape	Dutch	1651-1700	http://www.wga.hu/html/v/verburgh/townhill.html
41202	41202.jpg	VERBURGH, Dionijs	(b. 1655, Rotterdam, d. 1722, Rotterdam)	Wooden Landscape with Christ and the Apostles	-	Oil on panel, 83 x 59 cm	Private collection	painting	landscape	Dutch	1651-1700	http://www.wga.hu/html/v/verburgh/woodenla.html
41203	41203.jpg	VERELST, Herman Pietersz.	(b. ca. 1641, Dordrecht, d. 1702, London)	Flower Still-Life	-	Oil on canvas, 55 x 45 cm	Private collection	painting	still-life	Dutch	1651-1700	http://www.wga.hu/html/v/verelst/herman/flowers1.html
41204	41204.jpg	VERELST, Herman Pietersz.	(b. ca. 1641, Dordrecht, d. 1702, London)	Flowers in a Vase with a Butterfly	-	Oil on canvas, 73 x 58 cm	Private collection	painting	still-life	Dutch	1651-1700	http://www.wga.hu/html/v/verelst/herman/flowers2.html
41205	41205.jpg	VERELST, Herman Pietersz.	(b. ca. 1641, Dordrecht, d. 1702, London)	Garland of Flowers	-	Oil on canvas, 80 x 83 cm	Private collection	painting	still-life	Dutch	1651-1700	http://www.wga.hu/html/v/verelst/herman/garland.html
41206	41206.jpg	VERELST, Herman Pietersz.	(b. ca. 1641, Dordrecht, d. 1702, London)	Portrait of a Man	-	Oil on canvas, 114 x 91 cm	Private collection	painting	portrait	Dutch	1651-1700	http://www.wga.hu/html/v/verelst/herman/port_man.html
41207	41207.jpg	VERELST, Maria	(b. 1680, Wien, d. 1744, London)	Portrait of Anne Blackett	c. 1723	Oil on canvas, 122 x 156 cm	National Trust, Wallington	painting	portrait	Dutch	1701-1750	http://www.wga.hu/html/v/verelst/maria/portrai1.html
41208	41208.jpg	VERELST, Maria	(b. 1680, Wien, d. 1744, London)	Portrait of Henrietta St John	-	Oil on canvas, 125 x 100 cm	Lydiard House, Swindon, Wiltshire	painting	portrait	Dutch	1701-1750	http://www.wga.hu/html/v/verelst/maria/portrai2.html
41211	41211.jpg	VERELST, Simon Pietersz.	(b. 1644, Den Haag, d. ca. 1721, London)	Flower Still-Life	-	Oil on canvas, 80 x 66 cm	Private collection	painting	still-life	Dutch	1651-1700	http://www.wga.hu/html/v/verelst/simon/stillife.html
41212	41212.jpg	VERELST, Simon Pietersz.	(b. 1644, Den Haag, d. ca. 1721, London)	Still-Life with Flowers	-	Oil on canvas, 96 x 96 cm	Private collection	painting	still-life	Dutch	1651-1700	http://www.wga.hu/html/v/verelst/simon/stillifx.html
41213	41213.jpg	VERELST, William	(active 1732-1756 in London)	John Dean (d.1747), Shipwrecked Mariner	1743	Oil on canvas, 131 x 97 cm	British Library, London	painting	portrait	Dutch	1701-1750	http://www.wga.hu/html/v/verelst/william/johndean.html
41214	41214.jpg	VERELST, William	(active 1732-1756 in London)	Portrait of Elizabeth Beckford with her Son Peter	1740s	Oil on canvas, 243 x 166 cm	Private collection	painting	portrait	Dutch	1701-1750	http://www.wga.hu/html/v/verelst/william/portrait.html
41215	41215.jpg	VERELST, William	(active 1732-1756 in London)	Portrait of an Unidentified Man Playing a Spinet	1748	Oil on canvas, 114 x 79 cm	Royal College of Music, London	painting	portrait	Dutch	1701-1750	http://www.wga.hu/html/v/verelst/william/spinet.html
41216	41216.jpg	VERESHCHAGIN, Petr Petrovich	(b. 1836, Perm, d. 1886, St. Petersburg)	View of the Kremlin from the Moskvoretsky Bridge	-	Oil on canvas, 39 x 96 cm	Private collection	painting	landscape	Russian	1851-1900	http://www.wga.hu/html/v/vereshch/petr/kremlin.html
41217	41217.jpg	VERESHCHAGIN, Petr Petrovich	(b. 1836, Perm, d. 1886, St. Petersburg)	St. Olav's Church, Tallinn	1864	Oil on canvas, 27 x 36 cm	Private collection	painting	landscape	Russian	1851-1900	http://www.wga.hu/html/v/vereshch/petr/talinn.html
41220	41220.jpg	VERESHCHAGIN, Vasily Vasilyevich	(b. 1842, Cherepovets, d. 1904, Port Arthur)	The Apotheosis of War	1871	Oil on canvas, 127 x 197 cm	State Tretyakov Gallery, Moscow	painting	mythological	Russian	1851-1900	http://www.wga.hu/html/v/vereshcx/apotheos.html
41222	41222.jpg	VERHAECHT, Tobias	(b. 1561, Antwerpen, d. 1631, Antwerpen)	Mountainous Landscape	-	Oil on oak panel, 33 x 50 cm	Private collection	painting	landscape	Flemish	1601-1650	http://www.wga.hu/html/v/verhaech/mountlan.html
41223	41223.jpg	VERHAECHT, Tobias	(b. 1561, Antwerpen, d. 1631, Antwerpen)	Mountainous River Landscape	-	Oil on panel, 72 x 105 cm	Private collection	painting	landscape	Flemish	1601-1650	http://www.wga.hu/html/v/verhaech/river_la.html
41224	41224.jpg	VERHAECHT, Tobias	(b. 1561, Antwerpen, d. 1631, Antwerpen)	Road between Cliffs	after 1600	Pen, brown ink, wash, 205 x 328 mm	Szépmûvészeti Múzeum, Budapest	graphics	landscape	Flemish	1601-1650	http://www.wga.hu/html/v/verhaech/romanti1.html
41225	41225.jpg	VERHAECHT, Tobias	(b. 1561, Antwerpen, d. 1631, Antwerpen)	Landscape with Christ and his Disciples at Emmaus	after 1600	Pen, brown ink, wash, 208 x 344 mm	Szépmûvészeti Múzeum, Budapest	graphics	landscape	Flemish	1601-1650	http://www.wga.hu/html/v/verhaech/romanti2.html
41226	41226.jpg	VERHAECHT, Tobias	(b. 1561, Antwerpen, d. 1631, Antwerpen)	Landscape with Couple Setting out Falconing	after 1600	Pen, brown ink, blue wash, 182 x 367 mm	Szépmûvészeti Múzeum, Budapest	graphics	landscape	Flemish	1601-1650	http://www.wga.hu/html/v/verhaech/romanti3.html
